,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
126869,78132.0,0.846966686436899,-0.915282318947431,0.670707416778223,-0.677181105734764,-1.33073008361273,-0.725206475688027,-0.33550905935758,0.0083238038208485,1.58452443356727,-1.09064000735351,0.208003098309081,0.410893337184943,-0.702182570373388,0.338610090080016,2.36314806507348,-0.464388782958208,0.0374088831537132,-0.0871764312558821,-0.209350684055338,0.171676043234448,0.192672032699326,0.27114847457692,-0.100665760606264,0.388939290379135,0.238889443560126,-0.719476928292847,0.0605714601468969,0.0660562306939652,183.41,0
203597,134882.0,-2.41747914536706,-1.48137354578013,-3.16258423772689,-0.81096662252814,-6.51123866821743,6.25698425125918,9.3791483362562,-0.893599317144382,-0.745160292202461,-2.00330725250476,1.63553563107397,0.345406940017673,-0.0444796539138386,0.416637528705858,0.381905853870926,-0.7070279360155,0.214043066203566,-1.61969924502769,-1.29058836798657,0.386686448244337,-0.0941920324882665,0.49754021568836,1.42421590704127,-1.63487127176755,-0.0316723704174583,0.0483360805024276,1.3377741939063,-0.245610356216823,2028.99,0
97873,66420.0,-1.08841735966309,1.31041030277088,-0.388656491777658,0.0863857161280042,2.41090957485804,4.16386350076684,-0.46355975932588,-0.673182956662464,-0.138650516564083,0.372052879465316,-0.622021955943544,-0.0003733790335157,-0.256151565268933,0.112257175472789,0.144520813720425,-0.606806824122157,-0.036200200324858,0.226221864480294,1.44149848777775,-0.140548845407226,1.42211023879723,-0.663124700556086,0.0630621195225911,0.985962171281787,0.169484444300789,-0.245967997072382,0.242677613427139,0.19660838241411,4.99,0
88337,62096.0,1.2051972979194,0.137870267501616,0.708363302384026,1.32122981006411,-0.60707267348086,-0.56744397938455,-0.117739962637895,-0.0257624379996016,0.628009291271778,-0.141607215869379,-0.85972923596964,0.0571019230377222,-0.93430966489289,0.107813118240634,-0.0625588856851668,-0.229819648879518,-0.025022068090774,-0.443246182366065,0.0578157805210705,-0.221240984806429,-0.283349261645918,-0.665918817931595,0.0576824611129187,0.351959554110563,0.469567922040466,-0.541676414878208,0.0355676005995156,0.0252145641910627,1.0,0
34653,37767.0,-1.00921904544155,1.29938002221277,2.22075412403128,1.97854436860215,-0.0986916456618766,0.218419580692408,0.490410295624088,-0.245863415581781,-0.0807140219578438,1.02859454264374,-0.834582590861558,0.226012537879844,0.861090790466279,-1.06013042118851,-0.659324132959146,0.165788230029164,-0.537416701400643,-0.167729424894768,-0.743315024974952,0.0637819738811965,0.127958446573259,0.620008536627476,-0.245751994261082,0.433544294388207,0.112234194959207,0.0309683882039488,-0.554309381662828,-0.0787824830311104,15.18,0
64305,51103.0,1.23194916578459,0.169231435144973,-0.124595350981133,0.950286800333319,0.606390473757353,0.920596966113885,-0.0495299907673666,0.199911023850325,0.0740114684780378,0.0397479561274405,0.004395291116156,0.950856251270228,0.360556691046791,0.111749098497876,-0.734047861041437,-0.147653183828411,-0.500596045351975,-0.0831499302412426,0.434075506073961,-0.12895042868326,-0.13996709875201,-0.16150106816785,-0.24069185083214,-1.32495479623263,0.828421371590773,-0.245677181830998,0.0379891639394394,-0.0086122399585377,1.0,0
223052,143228.0,-0.365088593769614,1.16559471810805,-1.53408346256687,0.214881834783372,0.226878788394859,1.06946851904996,2.79139391067103,-0.576706668917899,-0.525496993732065,0.151811013320584,-0.639590069453693,0.173958457520432,0.0641743655988776,0.382055015624591,-1.33501001260787,-0.252873998626978,-0.950497414828179,0.459292279860042,0.89751333358045,-0.56872652073505,0.101937126137478,0.769360141996813,-0.300418597079362,-1.39932945082942,-0.528323480217068,-0.58442429338354,0.0017658223140176,0.0866921040883997,318.24,0
55642,47048.0,-0.730011876615278,0.817067892302804,-0.432231944509764,-0.0681521254349762,1.45983034678273,4.03527289439673,0.106510626938599,1.26227361997797,-0.770229242570818,-0.37701918536912,-0.368027320758662,-0.161807640167223,0.136883614432742,0.555685116572629,1.43620870672683,0.522302106767901,-0.658528959046815,0.638485806779675,0.667007810293816,0.0377396690720216,-0.001508308605858,-0.312455517706083,0.0381440662353177,0.977432474745235,0.0851054213150603,-0.411326126492249,-0.12087684416752,-0.0611100966395769,150.0,0
199236,132862.0,1.97862413097253,-0.586370563077359,-0.261297417633128,0.501039729408363,-0.9626018120536,-0.523826664144149,-0.781212803588764,0.0660491193676271,1.52743868893955,0.0492384716416721,-1.28498910730158,-0.550726754685252,-1.55554515050453,0.0807296934413333,0.586213072531683,0.357798337651645,-0.352142923073744,0.136022833482543,-0.302791597174682,-0.302483145060542,0.144245034565187,0.562131158841706,0.181695829769953,-0.0719969349991536,-0.345716526268388,0.581481459432204,-0.0274875741982079,-0.0512825406324658,11.5,0
161553,114315.0,-0.109315230425956,-0.0303149291983862,-0.13988363980957,-0.682050055010411,0.959575730964731,1.58272205247235,-0.328339837217923,0.287703112206947,-1.82007216924725,1.18253136205928,1.4737165180931,-0.247119200789322,0.498543572573832,0.27292524170622,1.72447127736137,-0.862840269191148,1.55272416581567,-1.61430217176787,2.46765184264495,0.306023210771323,0.684424710798268,2.0482468045957,-0.193962255333793,-0.624376811489877,-0.700247416600234,0.481231388861631,-0.0207996749219992,0.24821430574471,15.0,0
52849,45676.0,-0.0485886156156642,1.23538383994176,1.15847633536193,2.19784664510062,0.290008697338352,0.961686162091382,-0.385512073139335,-1.40521818604257,-1.38380361257366,0.780128709203135,1.222241404016,0.956088560148059,0.719822926827232,0.47123592728897,0.272113122667497,0.436226495719408,-0.43219724775447,-0.119026220172358,-0.407999801995644,-0.305701138069089,1.53369001536743,-0.522452158854611,-0.065549750689837,-0.322781672089158,0.662572968199699,0.103015369762987,0.211849782204991,0.218428948041469,4.7,0
147827,89040.0,1.72785032029531,-2.25037753597394,-0.78830811298451,-1.35569071664604,-1.62055956879347,-0.175340279452792,-0.94684200026954,-0.117389120939533,-1.29916743456205,1.4736442271114,0.479524128234189,0.522228859113278,1.29740487380619,-0.611668949952104,-1.36166001804839,-0.307353793311473,0.228544606137757,0.0258698846310324,0.469167241229987,0.166791645631342,-0.370323022804569,-1.11608621369326,0.209038375905619,-0.376658496207387,-0.646793845869591,-0.602368210912399,-0.0141055201758304,-0.0029397388475944,279.75,0
230291,146271.0,0.139150444634954,0.83673868029246,-0.824464832380582,-1.08168381085958,1.16613085923494,-1.17357466517486,1.71555972168713,-0.404378127383788,-0.620280911113917,-0.672350038956033,0.624362421999646,0.731118567838829,0.0081137180148647,0.874616835857787,-0.672796679735736,-0.530618020974712,-0.758382929138353,0.31996186833084,0.347271777811386,-0.111832658194533,0.303001676034661,0.892276535589624,-0.321288902588408,-0.303109090132419,0.357356225734851,-0.418539347104873,0.0188244940495155,0.0139175674855517,39.32,0
4764,4219.0,-0.404232379083431,0.0872817802788139,1.99847958190541,0.898810261623994,-0.422488487753877,0.413371635784011,-0.446433185158389,0.298505142153225,0.0596513882369102,0.333134758389646,1.53391004363655,-2.86438062573131,-0.217190682083106,1.74657760856651,-1.28928651559531,-2.5019656201376,1.57511873051675,1.74617348656272,-0.0072397741998117,-0.519872803501406,-0.372075006143801,-0.241664430684287,-0.0283476027346574,0.108210353207505,-0.375973033142832,-0.227566885203597,0.174215125089263,0.132960536517858,10.0,0
70156,53736.0,-0.663917076459252,0.622844308301532,1.16880679775633,-1.03309647798005,0.422640783178147,-1.25108942002143,0.919296571648599,-0.311590095226194,-0.28849895563996,-0.85936597554091,-0.482710009708633,0.768423114738592,1.12425117948547,-0.310536978493862,-0.683946987440298,-0.166267928077402,-0.312402784564085,-0.868646313530932,-0.347083536120816,-0.0496833195348008,0.0063305557865249,0.065661533762214,-0.273008788480219,0.509086982054481,0.36417982019962,0.947030764078872,-0.243563449253678,0.0166748031916012,9.59,0
